time[s],setpoint[rad],velocity[rad]
 45.757500,2655.17603,2655.17236
 45.760000,2655.17603,2655.17261
 45.762500,2655.17603,2655.18164
 45.765000,2655.17603,2655.17261
 45.767500,2655.17603,2655.17261
 45.770000,2655.17603,2655.17236
 45.772500,2655.17603,2655.18140
 45.775000,2655.17603,2655.18140
 45.777500,2655.17603,2655.17236
 45.780000,2655.17603,2655.17261
 45.782500,2655.17603,2655.17773
 45.785000,2655.17603,2655.17261
 45.787500,2655.17603,2655.17236
 45.790000,2655.17603,2655.17236
 45.792500,2655.17603,2655.17773
 45.795000,2655.17603,2655.17236
 45.797500,2655.17603,2655.17236
 45.800000,7253.57910,2655.17236
 45.802500,7253.57910,2655.17773
 45.805000,7253.57910,6325.17920
 45.807500,7253.57910,6325.17920
 45.810000,7253.57910,6836.41602
 45.812500,7253.57910,7066.14990
 45.815000,7253.57910,7215.74365
 45.817500,7253.57910,7236.57617
 45.820000,7253.57910,7245.93213
 45.822500,7253.57910,7245.93213
 45.825000,7253.57910,7252.04102
 45.827500,7253.57910,7252.88867
 45.830000,7253.57910,7252.88867
 45.832500,7253.57910,7253.26074
 45.835000,7253.57910,7253.42822
 45.837500,7253.57910,7253.53467
 45.840000,7253.57910,7253.54834
 45.842500,7253.57910,7253.56738
 45.845000,7253.57910,7253.58887
 45.847500,7253.57910,7253.57275
 45.850000,7253.57910,7253.61914
 45.852500,7253.57910,7253.61914
 45.855000,7253.57910,7253.58838
 45.857500,7253.57910,7253.59668
 45.860000,7253.57910,7253.57275
 45.862500,7253.57910,7253.57275
 45.865000,7253.57910,7253.58252
 45.867500,7253.57910,7253.57227
 45.870000,7253.57910,7253.58350
 45.872500,7253.57910,7253.58350
 45.875000,7253.57910,7253.59180
 45.877500,7253.57910,7253.57129
 45.880000,7253.57910,7253.59424
 45.882500,7253.57910,7253.58936
 45.885000,7253.57910,7253.58936
 45.887500,7253.57910,7253.58496
 45.890000,7253.57910,7253.57178
 45.892500,7253.57910,7253.55127
 45.895000,7253.57910,7253.55127
 45.897500,7253.57910,7253.59229
 45.900000,7253.57910,7253.58496
 45.902500,7253.57910,7253.58496
 45.905000,7253.57910,7253.59570
 45.907500,7253.57910,7253.57422
 45.910000,7253.57910,7253.59180
 45.912500,7253.57910,7253.57373
 45.915000,7253.57910,7253.57373
 45.917500,7253.57910,7253.57178
 45.920000,7253.57910,7253.57666
 45.922500,7253.57910,7253.56982
 45.925000,7253.57910,7253.59375
 45.927500,7253.57910,7253.59375
 45.930000,7253.57910,7253.57568
 45.932500,7253.57910,7253.56348
 45.935000,7253.57910,7253.59375
 45.937500,7253.57910,7253.57520
 45.940000,7253.57910,7253.57080
 45.942500,7253.57910,7253.59521
 45.945000,7253.57910,7253.57617
 45.947500,7253.57910,7253.56787
 45.950000,7253.57910,7253.57617
 45.952500,7253.57910,7253.56543
 45.955000,7253.57910,7253.56543
 45.957500,7253.57910,7253.59375
 45.960000,7253.57910,7253.56934
 45.962500,7253.57910,7253.59424
 45.965000,7253.57910,7253.59424
 45.967500,7253.57910,7253.57617
 45.970000,7253.57910,7253.59375
 45.972500,7253.57910,7253.57617
 45.975000,7253.57910,7253.56689
 45.977500,7253.57910,7253.56689
 45.980000,7253.57910,7253.59375
 45.982500,7253.57910,7253.57617
 45.985000,7253.57910,7253.52100
 45.987500,7253.57910,7253.58838
 45.990000,7253.57910,7253.56396
 45.992500,7253.57910,7253.59668
 45.995000,7253.57910,7253.59668
 45.997500,7253.57910,7253.57227
 46.000000,7692.29639,7253.58203
 46.002500,7692.29639,7495.16113
 46.005000,7692.29639,7603.72607
 46.007500,7692.29639,7603.72607
 46.010000,7692.29639,7652.50781
 46.012500,7692.29639,7674.40820
 46.015000,7692.29639,7688.69580
 46.017500,7692.29639,7690.67041
 46.020000,7692.29639,7691.57373
 46.022500,7692.29639,7691.57373
 46.025000,7692.29639,7691.97559
 46.027500,7692.29639,7692.23486
 46.030000,7692.29639,7692.23486
 46.032500,7692.29639,7692.27881
 46.035000,7692.29639,7692.28809
 46.037500,7692.29639,7692.30078
 46.040000,7692.29639,7692.30078
 46.042500,7692.29639,7692.29053
 46.045000,7692.29639,7692.28955
 46.047500,7692.29639,7692.29199
 46.050000,7692.29639,7692.29199
 46.052500,7692.29639,7692.29492
 46.055000,7692.29639,7692.30371
 46.057500,7692.29639,7692.29150
 46.060000,7692.29639,7692.30469
 46.062500,7692.29639,7692.29248
 46.065000,7692.29639,7692.29248
 46.067500,7692.29639,7692.29443
 46.070000,7692.29639,7692.29199
 46.072500,7692.29639,7692.29199
 46.075000,7692.29639,7692.30469
 46.077500,7692.29639,7692.29297
 46.080000,7692.29639,7692.29297
 46.082500,7692.29639,7692.29346
 46.085000,7692.29639,7692.30420
 46.087500,7692.29639,7692.29199
 46.090000,7692.29639,7692.30420
 46.092500,7692.29639,7692.30420
 46.095000,7692.29639,7692.29297
 46.097500,7692.29639,7692.29297
 46.100000,7692.29639,7692.29248
 46.102500,7692.29639,7692.29199
 46.105000,7692.29639,7692.29199
 46.107500,7692.29639,7692.30420
 46.110000,7692.29639,7692.29297
 46.112500,7692.29639,7692.29248
 46.115000,7692.29639,7692.30371
 46.117500,7692.29639,7692.29248
 46.120000,7692.29639,7692.29199
 46.122500,7692.29639,7692.29248
 46.125000,7692.29639,7692.29248
 46.127500,7692.29639,7692.29248
 46.130000,7692.29639,7692.30371
 46.132500,7692.29639,7692.29248
 46.135000,7692.29639,7692.30371
 46.137500,7692.29639,7692.30371
 46.140000,7692.29639,7692.29248
 46.142500,7692.29639,7692.16113
 46.145000,7692.29639,7692.34424
 46.147500,7692.29639,7692.29346
 46.150000,7692.29639,7692.29346
 46.152500,7692.29639,7692.32178
 46.155000,7692.29639,7692.29053
 46.157500,7692.29639,7692.30029
 46.160000,7692.29639,7692.28369
 46.162500,7692.29639,7692.29688
 46.165000,7692.29639,7692.28662
 46.167500,7692.29639,7692.29834
 46.170000,7692.29639,7692.29834
 46.172500,7692.29639,7692.30371
 46.175000,7692.29639,7692.30127
 46.177500,7692.29639,7692.28906
 46.180000,7692.29639,7692.30127
 46.182500,7692.29639,7692.30273
 46.185000,7692.29639,7692.28711
 46.187500,7692.29639,7692.30859
 46.190000,7692.29639,7692.30859
 46.192500,7692.29639,7692.29395
 46.195000,7692.29639,7692.29395
 46.197500,5013.12939,7692.29150
 46.200000,5013.12939,7692.29150
 46.202500,5013.12939,6809.03662
 46.205000,5013.12939,6216.94922
 46.207500,5013.12939,6216.94922
 46.210000,5013.12939,5820.07471
 46.212500,5013.12939,5375.70703
 46.215000,5013.12939,5256.14551
 46.217500,5013.12939,5256.14551
 46.220000,5013.12939,5176.06006
 46.222500,5013.12939,5122.33984
 46.225000,5013.12939,5086.33057
 46.227500,5013.12939,5062.20264
 46.230000,5013.12939,5046.03809
 46.232500,5013.12939,5027.88135
 46.235000,5013.12939,5027.88135
 46.237500,5013.12939,5023.06152
 46.240000,5013.12939,5023.06152
 46.242500,5013.12939,5016.12256
 46.245000,5013.12939,5016.12256
 46.247500,5013.12939,5015.12646
 46.250000,5013.12939,5014.47217
 46.252500,5013.12939,5014.05176
 46.255000,5013.12939,5013.71338
 46.257500,5013.12939,5013.52979
 46.260000,5013.12939,5013.40039
 46.262500,5013.12939,5013.29639
 46.265000,5013.12939,5013.21289
 46.267500,5013.12939,5013.18555
 46.270000,5013.12939,5013.18555
 46.272500,5013.12939,5013.15771
 46.275000,5013.12939,5013.16016
 46.277500,5013.12939,5013.14600
 46.280000,5013.12939,5013.14600
 46.282500,5013.12939,5013.13721
 46.285000,5013.12939,5013.12842
 46.290000,5013.12939,5013.09766
 46.290000,5013.12939,5013.15283
 46.292500,5013.12939,5013.15283
 46.295000,5013.12939,5013.13770
 46.297500,5013.12939,5013.12744
 46.300000,5013.12939,5013.13672
 46.302500,5013.12939,5013.12939
 46.305000,5013.12939,5013.13525
 46.307500,5013.12939,5013.12354
 46.310000,5013.12939,5013.12354
 46.312500,5013.12939,5013.09570
 46.315000,5013.12939,5013.12695
 46.317500,5013.12939,5013.12695
 46.320000,5013.12939,5013.08057
 46.322500,5013.12939,5013.11426
 46.325000,5013.12939,5013.11426
 46.327500,5013.12939,5013.19434
 46.330000,5013.12939,5013.14307
 46.332500,5013.12939,5013.14307
 46.335000,5013.12939,5013.15527
 46.337500,5013.12939,5013.13623
 46.340000,5013.12939,5013.12988
 46.342500,5013.12939,5013.10107
 46.345000,5013.12939,5013.15186
 46.347500,5013.12939,5013.15186
 46.350000,5013.12939,5013.13525
 46.352500,5013.12939,5013.12695
 46.355000,5013.12939,5013.13281
 46.357500,5013.12939,5013.13281
 46.360000,5013.12939,5013.12939
 46.362500,5013.12939,5013.12305
 46.365000,5013.12939,5013.12305
 46.367500,5013.12939,5013.12891
 46.370000,5013.12939,5013.15039
 46.372500,5013.12939,5013.13623
 46.375000,5013.12939,5013.13623
 46.377500,5013.12939,5013.12695
 46.380000,5013.12939,5013.13623
 46.382500,5013.12939,5013.13477
 46.385000,5013.12939,5013.12988
 46.387500,5013.12939,5013.12988
 46.390000,5013.12939,5013.12256
 46.392500,5013.12939,5013.09619
 46.395000,5013.12939,5013.15088
 46.397500,5013.12939,5013.13672
 46.400000,3253.15845,5013.13672
 46.402500,3253.15845,5013.12695
 46.405000,3253.15845,4432.85400
 46.407500,3253.15845,4044.00586
 46.410000,3253.15845,4044.00586
 46.412500,3253.15845,3783.25732
 46.415000,3253.15845,3491.34546
 46.417500,3253.15845,3412.81445
 46.422500,3253.15845,3412.81445
 46.422500,3253.15845,3301.24170
 46.425000,3253.15845,3301.24170
 46.427500,3253.15845,3301.24170
 46.430000,3253.15845,3285.36035
 46.432500,3253.15845,3274.78223
 46.435000,3253.15845,3267.64600
 46.437500,3253.15845,3262.86621
 46.440000,3253.15845,3259.67261
 46.442500,3253.15845,3257.52100
 46.445000,3253.15845,3256.08594
 46.447500,3253.15845,3255.11768
 46.450000,3253.15845,3254.46997
 46.452500,3253.15845,3254.03931
 46.455000,3253.15845,3253.55151
 46.457500,3253.15845,3253.44751
 46.460000,3253.15845,3253.32812
 46.462500,3253.15845,3253.32812
 46.465000,3253.15845,3253.24438
 46.467500,3253.15845,3253.21191
 46.470000,3253.15845,3253.21191
 46.472500,3253.15845,3253.18457
 46.475000,3253.15845,3253.18457
 46.477500,3253.15845,3253.19702
 46.480000,3253.15845,3253.13501
 46.482500,3253.15845,3253.13501
 46.485000,3253.15845,3253.18677
 46.487500,3253.15845,3253.16406
 46.490000,3253.15845,3253.15869
 46.492500,3253.15845,3253.16406
 46.495000,3253.15845,3253.15698
 46.497500,3253.15845,3253.15698
 46.500000,3253.15845,3253.16113
 46.502500,3253.15845,3253.16113
 46.505000,3253.15845,3253.15918
 46.507500,3253.15845,3253.15820
 46.510000,3253.15845,3253.15820
 46.512500,3253.15845,3253.15942
 46.515000,3253.15845,3253.15942
 46.517500,3253.15845,3253.15479
 46.520000,3253.15845,3253.18213
 46.522500,3253.15845,3253.15039
 46.525000,3253.15845,3253.12500
 46.527500,3253.15845,3253.18091
 46.530000,3253.15845,3253.15845
 46.532500,3253.15845,3253.15845
 46.535000,3253.15845,3253.15112
 46.537500,3253.15845,3253.18164
 46.540000,3253.15845,3253.18164
 46.542500,3253.15845,3253.12671
 46.545000,3253.15845,3253.12671
 46.547500,3253.15845,3253.18091
 46.550000,3253.15845,3253.15088
 46.552500,3253.15845,3253.16406
 46.555000,3253.15845,3253.16406
 46.557500,3253.15845,3253.15967
 46.560000,3253.15845,3253.15869
 46.562500,3253.15845,3253.15479
 46.565000,3253.15845,3253.15479
 46.567500,3253.15845,3253.15503
 46.570000,3253.15845,3253.15503
 46.572500,3253.15845,3253.15088
 46.575000,3253.15845,3253.16431
 46.577500,3253.15845,3253.13135
 46.580000,3253.15845,3253.13135
 46.582500,3253.15845,3253.15845
 46.585000,3253.15845,3253.11768
 46.587500,3253.15845,3253.18994
 46.590000,3253.15845,3253.15698
 46.592500,3253.15845,3253.15698
 46.595000,3253.15845,3253.15869
 46.597500,3253.15845,3253.15479
 46.600000,3130.44214,3253.17773
 46.602500,3130.44214,3253.15259
 46.605000,3130.44214,3212.66699
 46.607500,3130.44214,3212.66699
 46.610000,3130.44214,3185.59937
 46.612500,3130.44214,3155.21655
 46.615000,3130.44214,3155.21655
 46.617500,3130.44214,3147.05225
 46.620000,3130.44214,3137.90552
 46.622500,3130.44214,3137.90552
 46.625000,3130.44214,3135.44141
 46.627500,3130.44214,3133.79224
 46.630000,3130.44214,3132.70459
 46.632500,3130.44214,3131.94482
 46.635000,3130.44214,3131.12476
 46.637500,3130.44214,3131.12476
 46.640000,3130.44214,3130.89404
 46.642500,3130.44214,3130.74365
 46.645000,3130.44214,3130.58154
 46.647500,3130.44214,3130.58154
 46.650000,3130.44214,3130.53491
 46.652500,3130.44214,3130.50610
 46.655000,3130.44214,3130.46729
 46.657500,3130.44214,3130.46167
 46.660000,3130.44214,3130.45166
 46.662500,3130.44214,3130.45166
 46.665000,3130.44214,3130.44849
 46.667500,3130.44214,3130.47192
 46.670000,3130.44214,3130.43872
 46.672500,3130.44214,3130.46265
 46.675000,3130.44214,3130.46265
 46.677500,3130.44214,3130.44507
 46.680000,3130.44214,3130.43848
 46.682500,3130.44214,3130.46094
 46.685000,3130.44214,3130.43677
 46.687500,3130.44214,3130.41089
 46.690000,3130.44214,3130.45874
 46.692500,3130.44214,3130.44556
 46.695000,3130.44214,3130.44556
 46.697500,3130.44214,3130.44067
 46.700000,3130.44214,3130.44165
 46.702500,3130.44214,3130.44165
 46.705000,3130.44214,3130.44482
 46.707500,3130.44214,3130.44141
 46.710000,3130.44214,3130.44214
 46.712500,3130.44214,3130.43921
 46.715000,3130.44214,3130.43921
 46.717500,3130.44214,3130.43994
 46.720000,3130.44214,3130.42432
 46.722500,3130.44214,3130.47900
 46.725000,3130.44214,3130.47900
 46.727500,3130.44214,3130.41553
 46.730000,3130.44214,3130.43188
 46.732500,3130.44214,3130.44287
 46.735000,3130.44214,3130.44287
 46.737500,3130.44214,3130.45703
 46.740000,3130.44214,3130.43799
 46.742500,3130.44214,3130.43286
 46.745000,3130.44214,3130.44800
 46.747500,3130.44214,3130.44019
 46.750000,3130.44214,3130.43970
 46.752500,3130.44214,3130.44507
 46.755000,3130.44214,3130.44507
 46.757500,3130.44214,3130.44360
 46.760000,3130.44214,3130.44238
 46.762500,3130.44214,3130.43994
 46.765000,3130.44214,3130.43994
 46.767500,3130.44214,3130.44312
 46.770000,3130.44214,3130.43994
 46.772500,3130.44214,3130.43994
 46.775000,3130.44214,3130.46631
 46.777500,3130.44214,3130.40747
 46.780000,3130.44214,3130.46118
 46.782500,3130.44214,3130.46118
 46.785000,3130.44214,3130.44385
 46.787500,3130.44214,3130.43726
 46.790000,3130.44214,3130.46118
 46.792500,3130.44214,3130.43677
 46.795000,3130.44214,3130.43677
 46.797500,3130.44214,3130.42944
 46.800000,1987.37793,3130.45312
 46.802500,1987.37793,3130.45312
 46.805000,1987.37793,2500.98511
 46.807500,1987.37793,2500.98511
 46.810000,1987.37793,2331.65991
 46.812500,1987.37793,2142.07153
 46.817500,1987.37793,2142.07153
 46.817500,1987.37793,2056.89233
 46.820000,1987.37793,2033.97949
 46.822500,1987.37793,2033.97949
 46.825000,1987.37793,2018.59729
 46.827500,1987.37793,2001.41357
 46.830000,1987.37793,1996.78613
 46.832500,1987.37793,1996.78613
 46.835000,1987.37793,1991.60388
 46.837500,1987.37793,1991.60388
 46.840000,1987.37793,1990.20093
 46.842500,1987.37793,1989.28101
 46.845000,1987.37793,1988.65417
 46.847500,1987.37793,1988.23633
 46.850000,1987.37793,1987.94910
 46.852500,1987.37793,1987.63586
 46.855000,1987.37793,1987.55591
 46.857500,1987.37793,1987.55591
 46.860000,1987.37793,1987.48975
 46.862500,1987.37793,1987.45264
 46.865000,1987.37793,1987.41846
 46.867500,1987.37793,1987.39722
 46.870000,1987.37793,1987.39722
 46.872500,1987.37793,1987.39087
 46.875000,1987.37793,1987.39062
 46.877500,1987.37793,1987.37878
 46.880000,1987.37793,1987.37878
 46.882500,1987.37793,1987.37830
 46.885000,1987.37793,1987.38513
 46.887500,1987.37793,1987.37488
 46.890000,1987.37793,1987.37488
 46.892500,1987.37793,1987.37585
 46.895000,1987.37793,1987.37927
 46.897500,1987.37793,1987.30029
 46.900000,1987.37793,1987.39294
 46.902500,1987.37793,1987.38196
 46.905000,1987.37793,1987.38196
 46.907500,1987.37793,1987.37854
 46.910000,1987.37793,1987.37451
 46.912500,1987.37793,1987.38171
 46.915000,1987.37793,1987.38171
 46.917500,1987.37793,1987.37573
 46.920000,1987.37793,1987.37659
 46.922500,1987.37793,1987.39734
 46.925000,1987.37793,1987.39734
 46.927500,1987.37793,1987.36902
 46.930000,1987.37793,1987.37903
 46.932500,1987.37793,1987.37720
 46.935000,1987.37793,1987.38110
 46.937500,1987.37793,1987.37683
 46.940000,1987.37793,1987.37683
 46.942500,1987.37793,1987.36682
 46.945000,1987.37793,1987.38269
 46.947500,1987.37793,1987.38025
 46.950000,1987.37793,1987.37781
 46.952500,1987.37793,1987.37781
 46.955000,1987.37793,1987.37463
 46.957500,1987.37793,1987.37878
 46.960000,1987.37793,1987.38257
 46.962500,1987.37793,1987.37732
 46.965000,1987.37793,1987.37732
 46.967500,1987.37793,1987.37927
 46.970000,1987.37793,1987.38379
 46.972500,1987.37793,1987.37512
 46.975000,1987.37793,1987.37512
 46.977500,1987.37793,1987.37878
 46.980000,1987.37793,1987.37390
 46.982500,1987.37793,1987.37512
 46.985000,1987.37793,1987.37512
 46.987500,1987.37793,1987.38354
 46.990000,1987.37793,1987.38354
 46.992500,1987.37793,1987.37415
 46.995000,1987.37793,1987.37878
 46.997500,1987.37793,1987.37878
 47.000000,7234.66797,1987.37415
 47.002500,7234.66797,4876.90576
 47.005000,7234.66797,4876.90576
 47.007500,7234.66797,6758.64648
 47.010000,7234.66797,6758.64648
 47.012500,7234.66797,7020.78760
 47.015000,7234.66797,7138.56348
 47.017500,7234.66797,7138.56348
 47.020000,7234.66797,7215.25879
 47.022500,7234.66797,7215.25879
 47.025000,7234.66797,7230.76611
 47.027500,7234.66797,7232.90186
 47.030000,7234.66797,7234.32568
 47.032500,7234.66797,7234.32568
 47.035000,7234.66797,7234.50439
 47.037500,7234.66797,7234.58496
 47.040000,7234.66797,7234.65137
 47.042500,7234.66797,7234.65186
 47.045000,7234.66797,7234.68115
 47.047500,7234.66797,7234.68115
 47.050000,7234.66797,7234.66357
 47.052500,7234.66797,7234.68311
 47.055000,7234.66797,7234.68311
 47.057500,7234.66797,7234.66455
 47.060000,7234.66797,7234.65723
 47.062500,7234.66797,7234.68408
 47.065000,7234.66797,7234.66553
 47.067500,7234.66797,7234.65576
 47.070000,7234.66797,7234.66504
 47.072500,7234.66797,7234.66504
 47.075000,7234.66797,7234.68311
 47.077500,7234.66797,7234.68311
 47.080000,7234.66797,7234.65674
 47.082500,7234.66797,7234.68359
 47.085000,7234.66797,7234.68359
 47.087500,7234.66797,7234.66504
 47.090000,7234.66797,7234.65527
 47.092500,7234.66797,7234.68311
 47.095000,7234.66797,7234.66504
 47.097500,7234.66797,7234.65576
 47.100000,7234.66797,7234.66504
 47.102500,7234.66797,7234.65576
 47.105000,7234.66797,7234.65576
 47.107500,7234.66797,7234.68262
 47.110000,7234.66797,7234.66504
 47.112500,7234.66797,7234.68311
 47.115000,7234.66797,7234.66504
 47.117500,7234.66797,7234.66504
 47.120000,7234.66797,7234.65576
 47.122500,7234.66797,7234.68262
 47.125000,7234.66797,7234.66504
 47.127500,7234.66797,7234.65625
 47.130000,7234.66797,7234.66504
 47.132500,7234.66797,7234.55566
 47.135000,7234.66797,7234.68457
 47.137500,7234.66797,7234.68457
 47.140000,7234.66797,7234.68750
 47.142500,7234.66797,7234.68750
 47.145000,7234.66797,7234.63379
 47.147500,7234.66797,7234.69678
 47.150000,7234.66797,7234.67334
 47.152500,7234.66797,7234.68066
 47.155000,7234.66797,7234.66992
 47.157500,7234.66797,7234.68652
 47.160000,7234.66797,7234.68652
 47.162500,7234.66797,7234.67578
 47.165000,7234.66797,7234.67188
 47.167500,7234.66797,7234.68066
 47.170000,7234.66797,7234.64062
 47.172500,7234.66797,7234.64062
 47.175000,7234.66797,7234.68115
 47.177500,7234.66797,7234.67383
 47.180000,7234.66797,7234.67383
 47.182500,7234.66797,7234.68408
 47.185000,7234.66797,7234.66309
 47.187500,7234.66797,7234.64648
 47.190000,7234.66797,7234.68066
 47.192500,7234.66797,7234.66260
 47.195000,7234.66797,7234.66260
 47.197500,7234.66797,7234.68555
 47.200000,4723.31641,7234.65967
 47.202500,4723.31641,7234.65967
 47.205000,4723.31641,6406.74023
 47.210000,4723.31641,5479.69971
 47.210000,4723.31641,5063.18262
 47.212500,4723.31641,5063.18262
 47.215000,4723.31641,5063.18262
 47.217500,4723.31641,4876.04736
 47.220000,4723.31641,4825.68750
 47.222500,4723.31641,4791.93164
 47.225000,4723.31641,4769.31641
 47.227500,4723.31641,4754.15039
 47.230000,4723.31641,4754.15039
 47.232500,4723.31641,4743.98340
 47.235000,4723.31641,4732.62744
 47.237500,4723.31641,4729.54736
 47.240000,4723.31641,4729.54736
 47.242500,4723.31641,4726.12256
 47.245000,4723.31641,4726.12256
 47.247500,4723.31641,4724.57080
 47.250000,4723.31641,4724.57080
 47.252500,4723.31641,4724.15869
 47.255000,4723.31641,4723.87646
 47.257500,4723.31641,4723.56250
 47.262500,4723.31641,4723.56250
 47.262500,4723.31641,4723.43115
 47.265000,4723.31641,4723.43115
 47.270000,4723.31641,4723.36865
 47.270000,4723.31641,4723.36865
 47.272500,4723.31641,4723.36865
 47.275000,4723.31641,4723.33740
 47.277500,4723.31641,4723.32910
 47.280000,4723.31641,4723.32471
 47.282500,4723.31641,4723.32471
 47.285000,4723.31641,4723.31396
 47.287500,4723.31641,4723.31787
 47.290000,4723.31641,4723.31787
 47.292500,4723.31641,4723.32324
 47.295000,4723.31641,4723.31201
 47.297500,4723.31641,4723.31201
 47.300000,4723.31641,4723.31738
 47.302500,4723.31641,4723.30957
 47.305000,4723.31641,4723.32129
 47.307500,4723.31641,4723.31787
 47.310000,4723.31641,4723.31787
 47.312500,4723.31641,4723.31787
 47.315000,4723.31641,4723.31885
 47.317500,4723.31641,4723.32178
 47.320000,4723.31641,4723.32178
 47.322500,4723.31641,4723.31787
 47.325000,4723.31641,4723.30908
 47.327500,4723.31641,4723.30908
 47.330000,4723.31641,4723.32178
 47.332500,4723.31641,4723.32178
 47.335000,4723.31641,4723.31641
 47.337500,4723.31641,4723.31641
 47.340000,4723.31641,4723.31104
 47.342500,4723.31641,4723.31689
 47.345000,4723.31641,4723.31006
 47.347500,4723.31641,4723.31641
 47.350000,4723.31641,4723.31641
 47.352500,4723.31641,4723.31836
 47.355000,4723.31641,4723.31885
 47.357500,4723.31641,4723.32129
 47.360000,4723.31641,4723.35107
 47.362500,4723.31641,4723.26514
 47.365000,4723.31641,4723.26514
 47.370000,4723.31641,4723.32275
 47.370000,4723.31641,4723.32373
 47.372500,4723.31641,4723.32373
 47.375000,4723.31641,4723.31787
 47.377500,4723.31641,4723.30859
 47.380000,4723.31641,4723.32178
 47.382500,4723.31641,4723.31982
 47.385000,4723.31641,4723.31836
 47.387500,4723.31641,4723.31836
 47.390000,4723.31641,4723.31836
 47.392500,4723.31641,4723.28271
 47.395000,4723.31641,4723.28271
 47.397500,4723.31641,4723.33496
 47.400000,8551.11621,4723.32275
 47.402500,8551.11621,4723.32275
 47.405000,8551.11621,4723.32275
 47.407500,8551.11621,7778.30908
 47.412500,8551.11621,8203.87305
 47.412500,8551.11621,8203.87305
 47.415000,8551.11621,8203.87305
 47.417500,8551.11621,8203.87305
 47.420000,8551.11621,8519.62012
 47.422500,8551.11621,8536.95898
 47.425000,8551.11621,8544.75586
 47.427500,8551.11621,8548.26367
 47.430000,8551.11621,8549.82812
 47.432500,8551.11621,8550.52441
 47.435000,8551.11621,8551.03711
 47.437500,8551.11621,8550.92285
 47.440000,8551.11621,8550.98242
 47.442500,8551.11621,8551.07129
 47.445000,8551.11621,8551.10449
 47.447500,8551.11621,8551.12402
 47.450000,8551.11621,8551.12402
 47.452500,8551.11621,8551.12598
 47.455000,8551.11621,8551.12598
 47.457500,8551.11621,8551.10254
 47.460000,8551.11621,8551.11914
 47.462500,8551.11621,8551.12695
 47.465000,8551.11621,8551.12012
 47.467500,8551.11621,8551.12012
 47.470000,8551.11621,8551.11426
 47.472500,8551.11621,8551.11523
 47.475000,8551.11621,8551.11523
 47.477500,8551.11621,8550.95996
 47.480000,8551.11621,8551.14941
 47.482500,8551.11621,8551.12793
 47.485000,8551.11621,8551.14355
 47.487500,8551.11621,8551.11035
 47.490000,8551.11621,8551.18555
 47.492500,8551.11621,8551.09766
 47.495000,8551.11621,8551.13770
 47.497500,8551.11621,8551.13184
 47.500000,8551.11621,8551.14648
 47.502500,8551.11621,8551.14648
 47.505000,8551.11621,8551.12402
 47.507500,8551.11621,8551.12402
 47.510000,8551.11621,8551.11230
 47.512500,8551.11621,8551.11621
 47.515000,8551.11621,8551.11914
 47.517500,8551.11621,8551.11426
 47.520000,8551.11621,8551.12012
 47.522500,8551.11621,8551.11035
 47.525000,8551.11621,8551.11035
 47.527500,8551.11621,8551.11426
 47.530000,8551.11621,8551.12109
 47.532500,8551.11621,8551.11426
 47.535000,8551.11621,8551.12109
 47.537500,8551.11621,8551.12109
 47.540000,8551.11621,8551.11230
 47.542500,8551.11621,8551.11426
 47.545000,8551.11621,8551.12109
 47.547500,8551.11621,8551.11230
 47.550000,8551.11621,8551.11426
 47.552500,8551.11621,8551.12109
 47.555000,8551.11621,8551.11230
 47.557500,8551.11621,8551.11523
 47.560000,8551.11621,8551.12109
 47.562500,8551.11621,8551.11230
 47.565000,8551.11621,8551.12109
 47.567500,8551.11621,8551.11328
 47.570000,8551.11621,8551.10254
 47.572500,8551.11621,8551.10254
 47.575000,8551.11621,8551.29590
 47.577500,8551.11621,8551.04004
 47.580000,8551.11621,8551.04004
 47.582500,8551.11621,8551.09082
 47.585000,8551.11621,8551.11328
 47.587500,8551.11621,8551.12695
 47.590000,8551.11621,8551.12695
 47.592500,8551.11621,8551.11133
 47.595000,8551.11621,8551.12598
 47.597500,8551.11621,8551.11914
 47.600000,1568.88025,8551.12695
 47.602500,1568.88025,8551.12695
 47.605000,1568.88025,6249.20020
 47.607500,1568.88025,3671.88672
 47.610000,1568.88025,2978.48291
 47.612500,1568.88025,2513.89478
 47.615000,1568.88025,2513.89478
 47.617500,1568.88025,2513.89478
 47.620000,1568.88025,1993.44214
 47.622500,1568.88025,1759.63660
 47.627500,1568.88025,1759.63660
 47.627500,1568.88025,1626.33948
 47.630000,1568.88025,1626.33948
 47.632500,1568.88025,1626.33948
 47.635000,1568.88025,1607.40161
 47.637500,1568.88025,1594.70776
 47.640000,1568.88025,1580.47620
 47.642500,1568.88025,1576.65857
 47.645000,1568.88025,1576.65857
 47.647500,1568.88025,1574.09326
 47.650000,1568.88025,1571.22070
 47.652500,1568.88025,1571.22070
 47.655000,1568.88025,1570.44397
 47.657500,1568.88025,1569.58704
 47.660000,1568.88025,1569.35779
 47.662500,1568.88025,1569.19580
 47.665000,1568.88025,1569.19580
 47.667500,1568.88025,1569.08997
 47.670000,1568.88025,1569.02332
 47.672500,1568.88025,1568.98132
 47.675000,1568.88025,1568.92627
 47.677500,1568.88025,1568.94019
 47.680000,1568.88025,1568.97766
 47.682500,1568.88025,1568.87939
 47.685000,1568.88025,1568.87939
 47.687500,1568.88025,1568.88306
 47.690000,1568.88025,1568.88721
 47.692500,1568.88025,1568.88318
 47.695000,1568.88025,1568.88086
