time[s],setpoint[kRPM],velocity[kRPM]
62.064037,1931.79,1791.14
62.069267,1931.79,1810.57
62.074516,1931.79,1831.29
62.07974,1931.79,1851.57
62.084946,1931.79,1870.57
62.0902,1931.79,1889.71
62.09548,1931.79,1905.43
62.100693,1931.79,1919.14
62.10593,1931.79,1930.71
62.111137,1931.79,1941.0
62.116405,1931.79,1948.57
62.121635,1931.79,1953.57
62.12689,1931.79,1957.71
62.132088,1931.79,1961.57
62.137276,1931.79,1963.43
62.142464,1931.79,1963.14
62.147717,1931.79,1962.86
62.152885,1931.79,1962.29
62.158142,1931.79,1961.43
62.16353,1931.79,1959.43
62.168823,1931.79,1956.29
62.17408,1931.79,1954.71
62.17946,1931.79,1951.57
62.184826,1931.79,1950.14
62.190273,1931.79,1947.29
62.195698,1931.79,1944.43
62.200886,1931.79,1942.57
62.206207,1931.79,1940.57
62.211475,1931.79,1939.0
62.216766,1931.79,1937.71
62.222088,1931.79,1936.0
62.227566,1931.79,1934.14
62.232864,1931.79,1933.29
62.238243,1931.79,1932.86
62.243515,1931.79,1932.29
62.249027,1931.79,1931.43
62.254227,1931.79,1930.57
62.259445,1931.79,1930.14
62.264645,1931.79,1930.57
62.26981,1931.79,1930.43
62.274952,1931.79,1930.29
62.28011,1931.79,1930.14
62.285263,1931.79,1929.86
62.2904,1931.79,1929.86
62.295525,1931.79,1930.43
62.30068,1931.79,1931.0
62.305862,1931.79,1930.86
62.311035,1931.79,1930.86
62.316154,1931.79,1930.86
62.321484,1931.79,1930.71
62.32681,1931.79,1931.57
62.33197,1931.79,1931.86
62.337147,1931.79,1931.71
62.342335,1931.79,1931.71
62.347584,1931.79,1931.43
62.352875,1931.79,1932.0
62.358173,1931.79,1932.43
62.363396,1931.79,1932.43
62.368587,1931.79,1932.29
62.373817,1931.79,1931.86
62.3791,1931.79,1932.29
62.384403,1931.79,1932.29
62.389668,1931.79,1932.71
62.394936,1931.79,1932.71
62.400177,1931.79,1932.0
62.40545,1931.79,1932.29
62.410683,1931.79,1932.57
62.415943,1931.79,1932.43
62.42127,1931.79,1932.57
62.426575,1931.79,1932.57
62.431763,1931.79,1932.0
62.43697,1931.79,1932.29
62.442245,1931.79,1932.71
62.4475,1931.79,1932.71
62.45278,1931.79,1932.29
62.458042,1931.79,1932.14
62.46323,1931.79,1931.86
62.468403,1931.79,1932.43
62.4736,1931.79,1932.57
62.47894,1931.79,1932.71
62.48424,1931.79,1932.43
62.489525,1931.79,1932.0
62.494774,1931.79,1932.29
62.500023,1931.79,1932.71
62.505238,1931.79,1932.57
62.51049,1931.79,1932.29
62.51568,1931.79,1932.14
62.52084,1931.79,1931.86
62.526085,1931.79,1932.29
62.53132,1931.79,1932.57
62.53663,1931.79,1932.29
62.54188,1931.79,1932.14
62.547134,1931.79,1932.0
62.55232,1931.79,1932.0
62.55749,1931.79,1932.14
62.56279,1931.79,1932.71
62.568012,1931.79,1932.43
62.5732,1931.79,1931.86
62.57845,1931.79,1932.0
62.58366,1931.79,1932.14
62.588802,1931.79,1932.43
62.593975,1931.79,1932.57
62.59913,1931.79,1932.14
62.60441,1931.79,1931.86
62.6096,1931.79,1932.0
62.614788,1931.79,1932.0
62.619984,1931.79,1932.43
62.625187,1931.79,1932.57
62.630375,1931.79,1932.14
62.635647,1931.79,1931.86
62.640903,1931.79,1932.14
62.6462,1931.79,1932.43
62.651493,1931.79,1932.57
62.656773,1931.79,1932.57
62.662006,1931.79,1932.14
62.66725,1931.79,1932.0
62.67254,1931.79,1932.43
62.67786,1931.79,1932.57
62.683178,1931.79,1932.43
62.68845,1931.79,1932.14
62.693714,1931.79,1931.86
62.698914,1931.79,1932.14
62.70413,1931.79,1932.43
62.70931,1931.79,1932.57
62.7145,1931.79,1932.14
62.719734,1931.79,1931.86
62.724934,1931.79,1931.71
62.730198,1931.79,1932.0
62.73544,1931.79,1932.29
62.740627,1931.79,1932.57
62.745823,1931.79,1932.0
62.75104,1931.79,1931.57
62.756233,1931.79,1931.86
62.76145,1931.79,1932.0
62.76669,1931.79,1932.29
62.77193,1931.79,1932.29
62.777206,1931.79,1931.71
62.78242,1931.79,1931.57
62.78775,1931.79,1931.86
62.793064,1931.79,1932.14
62.798286,1931.79,1932.29
62.80352,1931.79,1932.0
62.808773,1931.79,1931.57
62.814056,1931.79,1932.0
62.819256,1931.79,1932.14
62.824482,1931.79,1932.29
62.829712,1931.79,1932.29
62.834892,1931.79,1931.86
62.840034,1931.79,1931.71
62.845196,1931.79,1932.14
62.850403,1931.79,1932.29
62.855564,1931.79,1932.43
62.860786,1931.79,1932.43
62.86599,1931.79,1932.14
62.87115,1931.79,1932.0
62.876297,1931.79,1932.29
62.88148,1931.79,1932.43
62.886646,1931.79,1932.57
62.89178,1931.79,1932.57
62.89688,1931.79,1932.0
62.902,1931.79,1932.0
62.907192,1931.79,1932.29
62.912354,1931.79,1932.43
62.917496,1931.79,1932.57
62.922756,1931.79,1932.57
62.927998,1931.79,1932.0
62.93321,1931.79,1932.0
62.938477,1931.79,1932.14
62.943825,1931.79,1932.43
62.949017,1931.79,1932.43
62.954613,1931.79,1932.0
62.959915,1931.79,1931.71
62.965176,1931.79,1932.14
62.970375,1931.79,1932.29
62.975628,1931.79,1932.29
62.98084,1931.79,1932.29
62.98602,1931.79,1931.86
62.99122,1931.79,1931.71
62.996437,1931.79,1932.14
63.001625,2197.34,1932.29
63.00688,2197.34,1932.86
63.0121,2197.34,1934.29
63.017345,2197.34,1937.71
63.0227,2197.34,1943.57
63.02798,2197.34,1952.0
63.0332,2197.34,1962.29
63.038475,2197.34,1974.29
63.04376,2197.34,1988.43
63.049072,2197.34,2004.14
63.05433,2197.34,2020.86
63.059628,2197.34,2039.14
63.06482,2197.34,2057.71
63.070072,2197.34,2077.43
63.075314,2197.34,2097.71
63.080536,2197.34,2117.57
63.085754,2197.34,2137.14
63.090958,2197.34,2154.86
63.09619,2197.34,2170.86
63.10138,2197.34,2184.57
63.106625,2197.34,2195.86
63.11187,2197.34,2205.43
63.11707,2197.34,2212.57
63.12237,2197.34,2218.86
63.12763,2197.34,2222.14
63.132904,2197.34,2225.86
63.138214,2197.34,2226.57
63.143646,2197.34,2227.71
63.148895,2197.34,2227.71
63.15424,2197.34,2226.0
63.15953,2197.34,2224.43
63.165115,2197.34,2222.71
63.17033,2197.34,2221.14
63.175617,2197.34,2218.14
63.180923,2197.34,2216.14
63.186134,2197.34,2213.43
63.19137,2197.34,2211.71
63.196617,2197.34,2208.86
63.20186,2197.34,2206.86
63.207127,2197.34,2205.43
63.212444,2197.34,2203.14
63.21764,2197.34,2201.43
63.222916,2197.34,2200.86
63.2282,2197.34,2199.14
63.233383,2197.34,2197.71
63.23868,2197.34,2197.71
63.244057,2197.34,2196.43
63.24927,2197.34,2195.71
63.25454,2197.34,2196.14
63.259933,2197.34,2195.0
63.265278,2197.34,2195.0
63.27058,2197.34,2195.29
63.275997,2197.34,2194.57
63.281254,2197.34,2195.14
63.286446,2197.34,2195.14
63.291683,2197.34,2194.71
63.29706,2197.34,2195.71
63.30232,2197.34,2195.29
63.30759,2197.34,2195.29
63.31289,2197.34,2196.0
63.318203,2197.34,2195.57
63.32347,2197.34,2195.86
63.328777,2197.34,2196.57
63.33405,2197.34,2196.0
63.33932,2197.34,2196.43
63.34457,2197.34,2196.71
63.349766,2197.34,2196.14
63.355038,2197.34,2197.0
63.36039,2197.34,2197.0
63.36567,2197.34,2196.43
63.370934,2197.34,2197.57
63.376205,2197.34,2197.0
63.381462,2197.34,2196.86
63.386658,2197.34,2197.57
63.39193,2197.34,2197.0
63.39716,2197.34,2196.86
63.402405,2197.34,2197.57
63.40767,2197.34,2197.14
63.412895,2197.34,2196.86
63.4181,2197.34,2197.71
63.423363,2197.34,2197.0
63.428677,2197.34,2197.0
63.433956,2197.34,2197.71
63.43922,2197.34,2196.86
63.444492,2197.34,2197.14
63.449696,2197.34,2197.43
63.45498,2197.34,2196.86
63.460316,2197.34,2197.14
63.46561,2197.34,2197.43
63.47087,2197.34,2196.71
63.476147,2197.34,2197.43
63.481422,2197.34,2197.43
63.48674,2197.34,2196.86
63.492023,2197.34,2197.71
63.497383,2197.34,2197.0
63.502674,2197.34,2196.86
63.507942,2197.34,2197.71
63.51318,2197.34,2196.86
63.51846,2197.34,2197.14
63.523716,2197.34,2197.57
63.528988,2197.34,2196.86
63.53419,2197.34,2197.14
63.53961,2197.34,2197.43
63.544933,2197.34,2196.57
63.550148,2197.34,2197.43
63.555504,2197.34,2197.43
63.560825,2197.34,2196.71
63.566105,2197.34,2197.71
63.5714,2197.34,2197.0
63.576748,2197.34,2196.86
63.58202,2197.34,2197.57
63.587242,2197.34,2197.0
63.59253,2197.34,2197.0
63.597797,2197.34,2197.57
63.60314,2197.34,2196.86
63.608498,2197.34,2197.14
63.613728,2197.34,2197.43
63.61894,2197.34,2196.71
63.62419,2197.34,2197.43
63.6295,2197.34,2197.43
63.634785,2197.34,2196.71
63.640053,2197.34,2197.57
63.645348,2197.34,2197.29
63.65081,2197.34,2196.86
63.656273,2197.34,2197.86
63.66156,2197.34,2196.86
63.666874,2197.34,2197.43
63.672108,2197.34,2197.71
63.677326,2197.34,2196.86
63.68259,2197.34,2197.43
63.68787,2197.34,2197.57
63.693047,2197.34,2197.0
63.69822,2197.34,2197.43
63.70341,2197.34,2197.57
63.708603,2197.34,2196.71
63.713764,2197.34,2197.29
63.71895,2197.34,2197.57
63.724136,2197.34,2196.71
63.72933,2197.34,2197.14
63.734585,2197.34,2197.57
63.73998,2197.34,2196.57
63.74525,2197.34,2197.29
63.75067,2197.34,2197.14
63.75612,2197.34,2196.71
63.76144,2197.34,2197.29
63.766766,2197.34,2196.71
63.77208,2197.34,2196.86
63.777508,2197.34,2197.29
63.78276,2197.34,2196.57
63.78796,2197.34,2197.0
63.79314,2197.34,2197.29
63.798298,2197.34,2196.57
63.803555,2197.34,2197.14
63.80875,2197.34,2197.29
63.81394,2197.34,2196.57
63.819122,2197.34,2197.14
63.8243,2197.34,2197.43
63.829514,2197.34,2196.57
63.834766,2197.34,2197.29
63.84004,2197.34,2197.29
63.848907,2197.34,2196.57
63.854122,2197.34,2197.0
63.859325,2197.34,2197.57
63.864586,2197.34,2196.57
63.869827,2197.34,2197.29
63.875065,2197.34,2197.43
63.880306,2197.34,2196.71
63.885567,2197.34,2197.29
63.890835,2197.34,2197.29
63.896084,2197.34,2196.57
63.90128,2197.34,2197.43
63.906517,2197.34,2197.29
63.911785,2197.34,2196.71
63.917084,2197.34,2197.43
63.92237,2197.34,2196.86
63.927635,2197.34,2196.71
63.932816,2197.34,2197.29
63.938183,2197.34,2196.86
63.94337,2197.34,2196.57
63.948547,2197.34,2197.43
63.95371,2197.34,2196.86
63.958843,2197.34,2196.57
63.96396,2197.34,2197.29
63.96915,2197.34,2197.14
63.974384,2197.34,2196.57
63.97964,2197.34,2197.43
63.984837,2197.34,2197.0
63.990086,2197.34,2196.57
63.995377,2197.34,2197.57
64.00064,2056.12,2196.86
64.006004,2056.12,2196.29
64.01134,2056.12,2195.43
64.01666,2056.12,2192.14
64.02206,2056.12,2187.29
64.02741,2056.12,2181.71
64.03284,2056.12,2174.0
64.03812,2056.12,2165.14
64.0435,2056.12,2155.57
64.04885,2056.12,2145.14
64.05418,2056.12,2133.43
64.05939,2056.12,2122.86
64.06467,2056.12,2111.71
64.06994,2056.12,2102.0
64.07532,2056.12,2091.71
64.08054,2056.12,2083.14
64.08589,2056.12,2075.71
64.09123,2056.12,2069.14
64.09647,2056.12,2063.43
64.10183,2056.12,2058.14
64.10712,2056.12,2053.86
64.11229,2056.12,2051.0
64.11749,2056.12,2048.57
64.12275,2056.12,2046.29
64.128075,2056.12,2044.71
64.133316,2056.12,2044.0
64.13853,2056.12,2043.86
64.14374,2056.12,2043.43
64.14892,2056.12,2043.29
64.15412,2056.12,2044.0
64.15938,2056.12,2044.86
64.16469,2056.12,2045.14
64.16999,2056.12,2045.57
64.17525,2056.12,2047.14
64.18041,2056.12,2048.0
64.18563,2056.12,2048.14
64.19089,2056.12,2049.0
64.19614,2056.12,2050.29
64.201324,2056.12,2051.29
64.20657,2056.12,2051.14
64.2118,2056.12,2052.14
64.216965,2056.12,2053.14
64.22216,2056.12,2053.29
64.22739,2056.12,2053.43
64.23284,2056.12,2054.14
64.238304,2056.12,2054.86
64.24355,2056.12,2054.71
64.24877,2056.12,2054.57
64.25398,2056.12,2055.29
64.259186,2056.12,2055.43
64.264435,2056.12,2055.14
64.269714,2056.12,2055.29
64.274956,2056.12,2055.57
64.28025,2056.12,2055.71
64.28551,2056.12,2055.14
64.29082,2056.12,2055.0
64.29604,2056.12,2055.71
64.30125,2056.12,2055.29
64.30648,2056.12,2054.86
64.31169,2056.12,2054.86
64.316895,2056.12,2055.14
64.3221,2056.12,2055.0
64.3274,2056.12,2054.57
64.33265,2056.12,2054.71
64.338,2056.12,2055.29
64.34331,2056.12,2054.86
64.34865,2056.12,2054.29
64.35386,2056.12,2054.57
64.35904,2056.12,2055.14
64.36425,2056.12,2054.43
64.36945,2056.12,2054.29
64.37468,2056.12,2054.57
64.37994,2056.12,2054.86
64.3851,2056.12,2054.57
64.39031,2056.12,2054.14
64.39552,2056.12,2054.57
64.40082,2056.12,2054.86
64.40609,2056.12,2054.29
64.411385,2056.12,2054.29
64.416626,2056.12,2054.43
64.42195,2056.12,2054.86
64.42726,2056.12,2054.43
64.432526,2056.12,2054.43
64.43783,2056.12,2055.14
64.44323,2056.12,2054.71
64.448494,2056.12,2054.29
64.45408,2056.12,2054.86
64.45948,2056.12,2055.14
64.46492,2056.12,2054.43
64.47015,2056.12,2054.29
64.47552,2056.12,2055.14
64.480865,2056.12,2054.57
64.486176,2056.12,2054.43
64.49141,2056.12,2054.86
64.49675,2056.12,2055.0
64.50204,2056.12,2054.71
64.50748,2056.12,2054.43
64.51278,2056.12,2055.29
64.518005,2056.12,2055.14
64.52323,2056.12,2054.57
64.528496,2056.12,2054.57
64.53377,2056.12,2055.0
64.539085,2056.12,2054.86
64.54436,2056.12,2054.43
64.54956,2056.12,2054.57
64.554886,2056.12,2055.43
64.56014,2056.12,2054.86
64.565475,2056.12,2054.43
64.57082,2056.12,2055.0
64.57631,2056.12,2055.14
64.58159,2056.12,2054.86
64.58684,2056.12,2054.57
64.59212,2056.12,2055.14
64.597336,2056.12,2055.14
64.60254,2056.12,2054.71
64.60775,2056.12,2054.86
64.612946,2056.12,2055.43
64.618065,2056.12,2055.14
64.62321,2056.12,2054.71
64.62839,2056.12,2054.71
64.633545,2056.12,2055.0
64.63868,2056.12,2055.29
64.64381,2056.12,2055.0
64.64892,2056.12,2054.71
64.65405,2056.12,2055.14
64.65918,2056.12,2055.57
64.66437,2056.12,2055.29
64.669556,2056.12,2054.71
64.674736,2056.12,2055.0
64.67992,2056.12,2055.43
64.68507,2056.12,2055.14
64.690254,2056.12,2054.86
64.69547,2056.12,2054.71
64.70062,2056.12,2055.57
64.705765,2056.12,2055.57
64.710976,2056.12,2054.71
64.71622,2056.12,2054.86
64.72152,2056.12,2055.29
64.72697,2056.12,2055.14
64.73225,2056.12,2054.71
64.73753,2056.12,2055.14
64.74323,2056.12,2055.43
64.74851,2056.12,2054.86
64.75371,2056.12,2055.0
64.75898,2056.12,2055.43
64.76418,2056.12,2055.57
64.76944,2056.12,2054.71
64.774666,2056.12,2054.86
64.77997,2056.12,2055.43
64.785164,2056.12,2055.29
64.79039,2056.12,2054.86
64.795616,2056.12,2054.86
64.8009,2056.12,2055.57
64.80619,2056.12,2055.14
64.81149,2056.12,2055.0
64.81676,2056.12,2055.29
64.82209,2056.12,2055.71
64.827415,2056.12,2055.14
64.832794,2056.12,2055.0
64.838165,2056.12,2055.57
64.84347,2056.12,2055.43
64.848755,2056.12,2055.14
64.85401,2056.12,2055.14
64.859436,2056.12,2055.57
64.864815,2056.12,2055.29
64.87005,2056.12,2054.86
64.87532,2056.12,2055.57
64.8806,2056.12,2055.86
64.88595,2056.12,2055.14
64.891266,2056.12,2055.14
64.89651,2056.12,2055.57
64.90178,2056.12,2055.57
64.90702,2056.12,2055.0
64.91229,2056.12,2055.29
64.917625,2056.12,2055.71
64.92293,2056.12,2055.43
64.92827,2056.12,2055.0
64.93354,2056.12,2055.57
64.9389,2056.12,2055.86
64.94458,2056.12,2055.14
64.94983,2056.12,2055.14
64.95517,2056.12,2055.71
64.960434,2056.12,2055.43
64.96565,2056.12,2055.0
64.97094,2056.12,2055.43
64.97628,2056.12,2055.57
64.98152,2056.12,2055.43
64.98674,2056.12,2055.0
64.99202,2056.12,2055.57
64.99736,2056.12,2055.86
65.002625,1826.56,2055.14
65.00789,1826.56,2054.86
65.01323,1826.56,2053.57
65.01849,1826.56,2051.29
65.0238,1826.56,2046.71
65.029144,1826.56,2040.57
65.034485,1826.56,2033.71
65.0397,1826.56,2026.0
65.04494,1826.56,2017.14
65.05016,1826.56,2007.0
65.05548,1826.56,1995.43
65.06079,1826.56,1983.0
65.06609,1826.56,1970.43
65.071396,1826.56,1957.14
65.07684,1826.56,1943.14
65.08206,1826.56,1929.29
65.08738,1826.56,1915.0
65.09285,1826.56,1899.86
65.098236,1826.56,1886.86
65.10348,1826.56,1874.43
65.10891,1826.56,1862.57
65.11418,1826.56,1852.43
65.11938,1826.56,1843.57
65.124596,1826.56,1835.86
65.12981,1826.56,1829.14
65.135056,1826.56,1823.57
65.1403,1826.56,1819.0
65.145546,1826.56,1815.57
65.15075,1826.56,1812.86
65.15602,1826.56,1810.86
65.16134,1826.56,1809.43
65.16659,1826.56,1808.57
65.17185,1826.56,1808.0
65.17725,1826.56,1807.71
65.18249,1826.56,1808.14
65.18782,1826.56,1809.0
65.19322,1826.56,1810.29
65.19853,1826.56,1811.43
65.20383,1826.56,1812.0
65.209145,1826.56,1812.71
65.21437,1826.56,1813.86
65.21962,1826.56,1814.86
65.2249,1826.56,1816.0
65.230156,1826.56,1817.29
65.23541,1826.56,1818.57
65.24071,1826.56,1819.43
65.24599,1826.56,1819.86
65.25127,1826.56,1820.29
65.25652,1826.56,1821.0
65.261765,1826.56,1821.43
65.26695,1826.56,1821.86
65.27221,1826.56,1822.71
65.27747,1826.56,1822.86
65.28277,1826.56,1822.86
65.28801,1826.56,1823.57
65.29322,1826.56,1823.43
65.298416,1826.56,1822.86
65.30362,1826.56,1823.29
65.30881,1826.56,1823.43
65.31398,1826.56,1823.29
65.31916,1826.56,1823.14
65.32444,1826.56,1823.57
65.32974,1826.56,1823.57
65.33518,1826.56,1823.14
65.34048,1826.56,1822.86
65.34567,1826.56,1822.86
65.350945,1826.56,1822.71
65.356224,1826.56,1822.71
65.3614,1826.56,1823.14
65.36658,1826.56,1823.14
65.37183,1826.56,1823.14
65.37699,1826.56,1823.29
65.382355,1826.56,1823.0
65.38767,1826.56,1822.57
65.39291,1826.56,1822.43
65.39816,1826.56,1822.57
65.40334,1826.56,1822.71
65.40851,1826.56,1822.71
65.41374,1826.56,1823.14
65.41912,1826.56,1823.0
65.4243,1826.56,1823.14
65.429535,1826.56,1823.0
65.43473,1826.56,1822.71
65.43998,1826.56,1822.57
65.4452,1826.56,1822.86
65.450424,1826.56,1823.0
65.45562,1826.56,1823.0
65.46083,1826.56,1823.0
65.46605,1826.56,1823.29
65.471176,1826.56,1823.43
65.47634,1826.56,1823.14
65.48151,1826.56,1822.86
65.48665,1826.56,1822.86
65.49179,1826.56,1822.71
65.49691,1826.56,1822.71
65.502075,1826.56,1822.86
65.507195,1826.56,1823.0
65.51237,1826.56,1823.14
65.51746,1826.56,1823.43
65.522644,1826.56,1823.57
65.52787,1826.56,1823.14
65.53296,1826.56,1823.0
65.53809,1826.56,1823.14
65.543304,1826.56,1823.0
65.54851,1826.56,1822.86
65.55378,1826.56,1823.14
65.55905,1826.56,1823.43
65.56428,1826.56,1823.43
65.56949,1826.56,1823.57
65.574715,1826.56,1823.86
65.58012,1826.56,1823.43
65.58537,1826.56,1823.29
65.5906,1826.56,1823.29
65.595985,1826.56,1823.29
65.60123,1826.56,1823.71
65.60653,1826.56,1823.86
65.61176,1826.56,1823.86
65.61699,1826.56,1823.71
65.62229,1826.56,1823.57
65.627655,1826.56,1823.57
65.63286,1826.56,1823.29
65.638054,1826.56,1823.57
65.64335,1826.56,1823.71
65.6486,1826.56,1823.86
65.65414,1826.56,1823.86
65.65936,1826.56,1823.86
65.664604,1826.56,1823.86
65.6698,1826.56,1823.43
65.67503,1826.56,1823.43
65.680214,1826.56,1823.43
65.685394,1826.56,1823.57
65.690605,1826.56,1823.86
65.695755,1826.56,1824.0
65.70085,1826.56,1824.29
65.70598,1826.56,1824.14
65.71119,1826.56,1824.0
65.716446,1826.56,1823.86
65.72166,1826.56,1823.71
65.72702,1826.56,1823.57
65.73222,1826.56,1824.14
65.73741,1826.56,1824.0
65.74263,1826.56,1824.0
65.74789,1826.56,1824.29
65.75307,1826.56,1824.57
65.75832,1826.56,1824.29
65.76362,1826.56,1824.0
65.76906,1826.56,1824.0
65.774284,1826.56,1824.0
65.77955,1826.56,1823.86
65.78482,1826.56,1824.43
65.79011,1826.56,1824.43
65.79538,1826.56,1824.29
65.80056,1826.56,1824.29
65.80575,1826.56,1824.14
65.81095,1826.56,1824.0
65.81613,1826.56,1823.86
65.821465,1826.56,1824.29
65.82676,1826.56,1824.43
65.83203,1826.56,1824.43
65.83727,1826.56,1824.43
65.8426,1826.56,1824.57
65.84802,1826.56,1824.29
65.85329,1826.56,1823.86
65.85856,1826.56,1824.14
65.8638,1826.56,1824.29
65.86899,1826.56,1824.14
65.87419,1826.56,1824.57
65.87941,1826.56,1824.71
65.88467,1826.56,1824.71
65.89001,1826.56,1824.43
65.89527,1826.56,1824.14
65.900444,1826.56,1824.0
65.9057,1826.56,1824.0
65.91095,1826.56,1824.29
65.916214,1826.56,1824.29
65.92144,1826.56,1824.43
65.92672,1826.56,1824.43
65.932045,1826.56,1824.57
65.93726,1826.56,1824.29
65.942474,1826.56,1824.0
65.94786,1826.56,1824.14
65.95314,1826.56,1824.43
65.958405,1826.56,1824.29
65.96368,1826.56,1824.57
65.96885,1826.56,1824.86
65.97404,1826.56,1825.0
65.97926,1826.56,1824.29
65.98453,1826.56,1824.29
65.98979,1826.56,1824.29
65.995026,1826.56,1824.14
66.00026,1838.27,1824.57
66.00565,1838.27,1825.14
66.010925,1838.27,1826.0
66.01619,1838.27,1827.29
66.0215,1838.27,1828.57
66.02682,1838.27,1829.43
66.03207,1838.27,1830.43
66.037346,1838.27,1832.14
66.04268,1838.27,1833.43
66.04795,1838.27,1834.0
66.05316,1838.27,1835.0
66.05843,1838.27,1835.86
66.0637,1838.27,1835.86
66.068924,1838.27,1836.29
66.07417,1838.27,1837.14
66.07943,1838.27,1837.14
66.08466,1838.27,1837.43
66.089935,1838.27,1838.14
66.095215,1838.27,1838.0
66.10045,1838.27,1837.71
66.10577,1838.27,1837.71
66.11113,1838.27,1837.57
66.116394,1838.27,1837.43
66.121765,1838.27,1838.0
66.12712,1838.27,1837.86
66.1324,1838.27,1837.57
66.13771,1838.27,1837.29
66.14301,1838.27,1837.14
66.14831,1838.27,1837.0
66.153564,1838.27,1837.0
66.15888,1838.27,1836.86
66.164116,1838.27,1837.0
66.16934,1838.27,1837.29
66.174576,1838.27,1837.0
66.17987,1838.27,1836.71
66.18511,1838.27,1836.43
66.19038,1838.27,1836.43
66.19565,1838.27,1836.43
66.200905,1838.27,1836.43
66.20633,1838.27,1836.86
66.21166,1838.27,1836.71
66.21687,1838.27,1836.57
66.2222,1838.27,1836.43
66.22752,1838.27,1836.29
66.232796,1838.27,1836.14
66.238106,1838.27,1836.29
66.24342,1838.27,1836.86
66.24869,1838.27,1836.86
66.25399,1838.27,1836.57
66.25925,1838.27,1836.57
66.264496,1838.27,1836.29
66.26972,1838.27,1836.14
66.27497,1838.27,1836.57
66.280235,1838.27,1836.29
66.28545,1838.27,1836.86
66.29068,1838.27,1837.29
66.29596,1838.27,1836.86
66.301186,1838.27,1836.57
66.30643,1838.27,1836.57
66.31171,1838.27,1836.29
66.3169,1838.27,1836.57
66.32224,1838.27,1837.0
66.32764,1838.27,1837.0
66.332855,1838.27,1837.0
66.33816,1838.27,1837.0
66.34348,1838.27,1836.71
66.3487,1838.27,1836.57
66.35399,1838.27,1836.43
66.359276,1838.27,1836.71
66.36459,1838.27,1837.0
66.369804,1838.27,1837.14
66.375046,1838.27,1837.14
66.38027,1838.27,1837.0
66.38547,1838.27,1836.86
66.39072,1838.27,1836.43
66.395966,1838.27,1836.71
66.40114,1838.27,1836.71
66.40642,1838.27,1836.86
66.41165,1838.27,1837.14
66.4169,1838.27,1837.14
66.4222,1838.27,1837.14
66.42761,1838.27,1836.86
66.43284,1838.27,1836.71
66.43818,1838.27,1836.71
66.4435,1838.27,1836.86
66.4487,1838.27,1837.29
66.454025,1838.27,1837.43
66.459435,1838.27,1837.14
66.464806,1838.27,1836.71
66.4701,1838.27,1836.71
66.47537,1838.27,1836.57
66.480644,1838.27,1836.71
66.48589,1838.27,1837.14
66.49115,1838.27,1837.0
66.49641,1838.27,1837.0
66.501686,1838.27,1836.86
66.50695,1838.27,1836.71
66.51222,1838.27,1836.71
66.517876,1838.27,1836.71
66.523254,1838.27,1837.0
66.5285,1838.27,1837.14
66.53372,1838.27,1837.29
66.53905,1838.27,1837.14
66.54439,1838.27,1836.71
66.549644,1838.27,1836.86
66.554985,1838.27,1837.0
66.56026,1838.27,1837.0
66.56548,1838.27,1837.29
66.57068,1838.27,1837.71
66.57583,1838.27,1837.43
66.580956,1838.27,1837.0
66.5862,1838.27,1837.0
66.59144,1838.27,1836.86
66.59668,1838.27,1836.71
66.60194,1838.27,1837.29
66.607216,1838.27,1837.43
66.612495,1838.27,1837.29
66.61773,1838.27,1837.29
66.62302,1838.27,1837.57
66.628296,1838.27,1837.0
66.6335,1838.27,1836.71
66.63882,1838.27,1837.14
66.64407,1838.27,1837.29
66.64927,1838.27,1837.14
66.65458,1838.27,1837.57
66.65991,1838.27,1837.57
66.66518,1838.27,1837.0
66.670456,1838.27,1836.71
66.675766,1838.27,1836.86
66.68113,1838.27,1837.0
66.68645,1838.27,1837.14
66.69179,1838.27,1837.43
66.69703,1838.27,1837.57
66.70231,1838.27,1837.0
66.70754,1838.27,1836.86
66.71288,1838.27,1836.86
66.71808,1838.27,1836.86
66.723305,1838.27,1836.86
66.72864,1838.27,1837.29
66.73389,1838.27,1837.57
66.73915,1838.27,1837.29
66.74444,1838.27,1837.0
66.7497,1838.27,1836.86
66.75502,1838.27,1836.86
66.76033,1838.27,1836.86
66.76563,1838.27,1837.14
66.77091,1838.27,1837.43
66.77624,1838.27,1837.29
66.781525,1838.27,1837.14
66.78676,1838.27,1837.14
66.792046,1838.27,1836.86
66.79727,1838.27,1836.71
66.80258,1838.27,1837.29
66.80795,1838.27,1837.57
66.81316,1838.27,1837.29
66.818436,1838.27,1837.57
66.82373,1838.27,1837.43
66.82892,1838.27,1837.0
66.834145,1838.27,1837.0
66.83934,1838.27,1837.14
66.844574,1838.27,1837.14
66.84989,1838.27,1837.14
66.85517,1838.27,1837.57
66.8606,1838.27,1837.71
66.86591,1838.27,1837.14
66.87119,1838.27,1837.0
66.87646,1838.27,1837.29
66.881714,1838.27,1837.29
66.88703,1838.27,1837.29
66.8923,1838.27,1837.71
66.89757,1838.27,1838.0
66.90281,1838.27,1837.43
66.908066,1838.27,1837.14
66.91335,1838.27,1837.29
66.91865,1838.27,1837.14
66.92391,1838.27,1837.0
66.929214,1838.27,1837.57
66.934425,1838.27,1837.71
66.93969,1838.27,1837.43
66.94491,1838.27,1837.43
66.95017,1838.27,1837.14
66.955414,1838.27,1837.14
66.96061,1838.27,1837.0
